timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733313813030,1781,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-667,text,false,,2601,0,690,690,http://127.0.0.1:52200/api/portfolio,0,0,3
1733313813030,1782,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-668,text,false,,2601,0,688,688,http://127.0.0.1:52200/api/portfolio,0,0,3
1733313813036,1776,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-671,text,false,,2601,0,688,688,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813044,1768,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-673,text,false,,2601,0,688,688,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813051,1761,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-674,text,false,,2601,0,688,688,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813060,1752,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-676,text,false,,2069,0,686,686,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813055,1757,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-675,text,false,,2069,0,686,686,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813071,1741,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-678,text,false,,2069,0,686,686,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813068,1744,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-677,text,false,,2069,0,686,686,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813075,1738,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-679,text,false,,2069,0,684,684,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813084,1729,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-681,text,false,,2069,0,684,684,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813081,1732,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-680,text,false,,2069,0,684,684,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813093,1720,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-682,text,false,,2069,0,684,684,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813105,1709,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-684,text,false,,2069,0,683,683,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813105,1709,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-685,text,false,,2069,0,683,683,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813116,1698,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-687,text,false,,2069,0,683,683,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813109,1705,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-686,text,false,,2069,0,683,683,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813099,1715,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-683,text,false,,2069,0,682,682,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313809952,4655,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-54,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813131,1683,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-690,text,false,,2069,0,680,680,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813125,1689,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-689,text,false,,2069,0,680,680,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813122,1692,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-688,text,false,,2069,0,680,680,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813138,1677,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-691,text,false,,2069,0,679,679,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813144,1671,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-692,text,false,,2069,0,677,677,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813146,1669,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-693,text,false,,2069,0,676,676,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813153,1662,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-694,text,false,,2069,0,676,676,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813160,1655,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-695,text,false,,2069,0,675,675,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813162,1653,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-696,text,false,,2069,0,675,675,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813176,1640,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-699,text,false,,2069,0,672,672,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811044,3692,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-272,text,false,,2069,0,940,940,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813170,1646,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-698,text,false,,2069,0,672,672,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813165,1651,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-697,text,false,,2069,0,672,672,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813184,1632,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-700,text,false,,2069,0,671,671,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813184,1633,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-701,text,false,,2069,0,668,668,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813194,1623,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-702,text,false,,2601,0,668,668,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813196,1621,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-703,text,false,,2601,0,668,668,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813044,1773,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-672,text,false,,2601,0,668,668,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813199,1618,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-704,text,false,,2601,0,666,666,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813214,1603,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-707,text,false,,2601,0,666,666,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813234,1584,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-711,text,false,,2601,0,664,664,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813227,1591,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-709,text,false,,2601,0,664,664,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813229,1589,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-710,text,false,,2601,0,664,664,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813244,1574,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-712,text,false,,2601,0,663,663,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813251,1567,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-714,text,false,,2601,0,661,661,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813256,1563,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-715,text,false,,2601,0,661,661,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813261,1558,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-716,text,false,,2601,0,661,661,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813265,1554,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-717,text,false,,2601,0,659,659,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813244,1574,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-713,text,false,,2601,0,661,661,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813271,1548,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-718,text,false,,2601,0,657,657,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813274,1545,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-719,text,false,,2601,0,657,657,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813280,1539,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-720,text,false,,2601,0,657,657,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813286,1534,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-721,text,false,,2601,0,656,656,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313809946,4661,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-53,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813294,1526,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-722,text,false,,2601,0,653,653,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813294,1526,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-723,text,false,,2601,0,651,651,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813300,1520,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-724,text,false,,2601,0,651,651,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813306,1514,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-725,text,false,,2601,0,651,651,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813311,1510,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-726,text,false,,2601,0,649,649,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813315,1506,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-727,text,false,,2601,0,649,649,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813320,1501,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-728,text,false,,2601,0,649,649,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813326,1495,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-729,text,false,,2601,0,649,649,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811050,3685,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-274,text,false,,2069,0,940,940,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813331,1490,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-730,text,false,,2601,0,646,646,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813335,1486,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-731,text,false,,2601,0,646,646,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813343,1478,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-732,text,false,,2601,0,646,646,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813358,1464,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-735,text,false,,2601,0,644,644,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813360,1462,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-736,text,false,,2601,0,644,644,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813350,1472,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-734,text,false,,2601,0,644,644,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813347,1475,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-733,text,false,,2601,0,644,644,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813375,1448,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-739,text,false,,2601,0,642,642,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813371,1452,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-738,text,false,,2601,0,642,642,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813379,1444,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-740,text,false,,2601,0,642,642,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813371,1452,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-737,text,false,,2601,0,641,641,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813390,1433,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-741,text,false,,2601,0,641,641,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813394,1429,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-742,text,false,,2601,0,641,641,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813395,1428,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-743,text,false,,2601,0,640,640,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813401,1423,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-744,text,false,,2601,0,637,637,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813408,1416,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-745,text,false,,2601,0,637,637,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813416,1408,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-747,text,false,,2601,0,636,636,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813426,1398,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-749,text,false,,2601,0,634,634,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813421,1404,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-748,text,false,,2601,0,634,634,http://127.0.0.1:52200/api/portfolio,0,0,2
1733313813432,1393,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-750,text,false,,2601,0,634,634,http://127.0.0.1:52200/api/portfolio,0,0,2
1733313813439,1386,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-751,text,false,,2601,0,632,632,http://127.0.0.1:52200/api/portfolio,0,0,2
1733313813451,1374,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-754,text,false,,2601,0,631,631,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813445,1380,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-752,text,false,,2601,0,631,631,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813447,1378,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-753,text,false,,2601,0,631,631,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813455,1371,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-755,text,false,,2601,0,630,630,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313809939,4668,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-51,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813460,1366,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-756,text,false,,2601,0,630,630,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813471,1355,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-757,text,false,,2601,0,627,627,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813471,1355,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-758,text,false,,2601,0,627,627,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813475,1351,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-759,text,false,,2601,0,627,627,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813480,1346,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-760,text,false,,2601,0,627,627,http://127.0.0.1:52200/api/portfolio,0,0,2
1733313813485,1342,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-761,text,false,,2601,0,625,625,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813496,1331,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-763,text,false,,2601,0,625,625,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813494,1333,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-762,text,false,,2601,0,625,625,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813499,1328,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-764,text,false,,2601,0,624,624,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811036,3699,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-271,text,false,,2069,0,941,941,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813505,1322,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-765,text,false,,2601,0,623,623,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813509,1318,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-766,text,false,,2601,0,622,622,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813521,1307,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-768,text,false,,2601,0,622,622,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813526,1302,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-769,text,false,,2601,0,620,620,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813530,1298,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-770,text,false,,2601,0,620,620,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813534,1294,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-771,text,false,,2601,0,620,620,http://127.0.0.1:52200/api/portfolio,0,0,39
1733313813573,1255,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-774,text,false,,2601,0,618,618,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813518,1311,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-767,text,false,,2601,0,616,616,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813573,1256,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-772,text,false,,2601,0,616,616,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813573,1256,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-773,text,false,,2601,0,615,615,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813573,1256,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-776,text,false,,2601,0,614,614,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813574,1255,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-778,text,false,,2601,0,614,614,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813574,1255,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-777,text,false,,2601,0,613,613,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813574,1255,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-775,text,false,,2601,0,612,612,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813579,1251,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-779,text,false,,2601,0,611,611,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813580,1250,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-780,text,false,,2601,0,609,609,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813586,1244,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-781,text,false,,2601,0,609,609,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813593,1237,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-782,text,false,,2601,0,608,608,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813597,1233,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-783,text,false,,2601,0,607,607,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813603,1227,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-784,text,false,,2601,0,605,605,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313813605,1226,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-785,text,false,,2601,0,605,605,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313811149,3682,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-293,text,false,,2601,0,604,604,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811480,3351,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-360,text,false,,2601,0,604,604,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313811946,2833,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-453,text,false,,2069,0,601,601,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313811648,3183,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-393,text,false,,2601,0,601,601,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811680,3151,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-399,text,false,,2601,0,601,601,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813030,1801,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-669,text,false,,2601,0,600,600,http://127.0.0.1:52200/api/portfolio,0,0,3
1733313809956,4651,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-55,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811031,3704,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-270,text,false,,2069,0,941,941,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313813212,1620,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-706,text,false,,2601,0,596,596,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313811872,2862,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-438,text,false,,2069,0,941,941,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313809930,4677,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-49,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,1
1733313812446,2162,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-553,text,false,,2069,0,933,933,http://127.0.0.1:52200/api/portfolio,0,0,0
1733313810969,3766,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 127.0.0.1:52200 failed to respond,Thread Group 1-255,text,false,,2069,0,941,941,http://127.0.0.1:52200/api/portfolio,0,0,1
